Ore Name,ItemStack,Item ID,Display Name,Wildcard
gearNickel,1xitem.thermalfoundation.material@132,ThermalFoundation:material,镍齿轮,false
gearPlatinum,1xitem.thermalfoundation.material@133,ThermalFoundation:material,铂齿轮,false
gearSignalum,1xitem.thermalfoundation.material@138,ThermalFoundation:material,信素齿轮,false
gearSilver,1xitem.thermalfoundation.material@130,ThermalFoundation:material,银齿轮,false
gearTin,1xitem.thermalfoundation.material@129,ThermalFoundation:material,锡齿轮,false
gearWood,1xitem.appliedenergistics2.ItemMaterial@40,appliedenergistics2:item.ItemMultiMaterial,木齿轮,false
gemCrystalFlux,1xitem.redstonearsenal.material@96,RedstoneArsenal:material,红石水晶,false
gemDiamond,1xitem.diamond@0,minecraft:diamond,钻石,false
gemEmerald,1xitem.emerald@0,minecraft:emerald,绿宝石,false
gemLapis,1xitem.dyePowder@4,minecraft:dye,青金石,false
gemPeridot,1xitem.projectred.core.part@39,ProjRed|Core:projectred.core.part,绿橄榄石,false
gemQuartz,1xitem.netherquartz@0,minecraft:quartz,下界石英,false
gemRuby,1xitem.projectred.core.part@37,ProjRed|Core:projectred.core.part,红宝石,false
gemSapphire,1xitem.projectred.core.part@38,ProjRed|Core:projectred.core.part,蓝宝石,false
glass,1xtile.glass@0,minecraft:glass,玻璃,false
glass,1xtile.blockFusedQuartz@1,EnderIO:blockFusedQuartz,纯净玻璃,false
glassBlack,1xtile.GlassBlock.StainedClear@15,TConstruct:GlassBlock.StainedClear,黑色玻璃,false
glassBlue,1xtile.GlassBlock.StainedClear@11,TConstruct:GlassBlock.StainedClear,蓝色玻璃,false
glassBrown,1xtile.GlassBlock.StainedClear@12,TConstruct:GlassBlock.StainedClear,棕色玻璃,false
glassCyan,1xtile.GlassBlock.StainedClear@9,TConstruct:GlassBlock.StainedClear,青色玻璃,false
glassGray,1xtile.GlassBlock.StainedClear@7,TConstruct:GlassBlock.StainedClear,灰色玻璃,false
glassGreen,1xtile.GlassBlock.StainedClear@13,TConstruct:GlassBlock.StainedClear,绿色玻璃,false
glassLightBlue,1xtile.GlassBlock.StainedClear@3,TConstruct:GlassBlock.StainedClear,淡蓝玻璃,false
glassLightGray,1xtile.GlassBlock.StainedClear@8,TConstruct:GlassBlock.StainedClear,淡灰玻璃,false
glassLime,1xtile.GlassBlock.StainedClear@5,TConstruct:GlassBlock.StainedClear,黄绿玻璃,false
glassMagenta,1xtile.GlassBlock.StainedClear@2,TConstruct:GlassBlock.StainedClear,品红玻璃,false
glassOrange,1xtile.GlassBlock.StainedClear@1,TConstruct:GlassBlock.StainedClear,橙色玻璃,false
glassPink,1xtile.GlassBlock.StainedClear@6,TConstruct:GlassBlock.StainedClear,粉色玻璃,false
glassPurple,1xtile.GlassBlock.StainedClear@10,TConstruct:GlassBlock.StainedClear,紫色玻璃,false
glassReactor,1xtile.brMultiblockGlass.0@0,BigReactors:BRMultiblockGlass,反应堆玻璃,false
glassRed,1xtile.GlassBlock.StainedClear@14,TConstruct:GlassBlock.StainedClear,红色玻璃,false
glassTurbine,1xtile.brMultiblockGlass.0@1,BigReactors:BRMultiblockGlass,涡轮机玻璃,false
glassWhite,1xtile.GlassBlock.StainedClear@0,TConstruct:GlassBlock.StainedClear,白色玻璃,false
glassYellow,1xtile.GlassBlock.StainedClear@4,TConstruct:GlassBlock.StainedClear,黄色玻璃,false
glotek,1xtile.chisel.glotek@0,chisel:glotek,GloTek,false
glowstone,1xtile.lightgem@0,minecraft:glowstone,萤石,false
glowstone,1xtile.extrautils:color_lightgem@0,ExtraUtilities:color_lightgem,染色 萤石（白色）,false
glowstone,1xtile.extrautils:color_lightgem@1,ExtraUtilities:color_lightgem,染色 萤石（橙色）,false
glowstone,1xtile.extrautils:color_lightgem@2,ExtraUtilities:color_lightgem,染色 萤石（品红色）,false
glowstone,1xtile.extrautils:color_lightgem@3,ExtraUtilities:color_lightgem,染色 萤石（淡蓝色）,false
glowstone,1xtile.extrautils:color_lightgem@4,ExtraUtilities:color_lightgem,染色 萤石（黄色）,false
glowstone,1xtile.extrautils:color_lightgem@5,ExtraUtilities:color_lightgem,染色 萤石（黄绿色）,false
glowstone,1xtile.extrautils:color_lightgem@6,ExtraUtilities:color_lightgem,染色 萤石（粉色）,false
glowstone,1xtile.extrautils:color_lightgem@7,ExtraUtilities:color_lightgem,染色 萤石（灰色）,false
glowstone,1xtile.extrautils:color_lightgem@8,ExtraUtilities:color_lightgem,染色 萤石（淡灰色）,false
glowstone,1xtile.extrautils:color_lightgem@9,ExtraUtilities:color_lightgem,染色 萤石（青色）,false
glowstone,1xtile.extrautils:color_lightgem@10,ExtraUtilities:color_lightgem,染色 萤石（紫色）,false
glowstone,1xtile.extrautils:color_lightgem@11,ExtraUtilities:color_lightgem,染色 萤石（蓝色）,false
glowstone,1xtile.extrautils:color_lightgem@12,ExtraUtilities:color_lightgem,染色 萤石（棕色）,false
glowstone,1xtile.extrautils:color_lightgem@13,ExtraUtilities:color_lightgem,染色 萤石（绿色）,false
glowstone,1xtile.extrautils:color_lightgem@14,ExtraUtilities:color_lightgem,染色 萤石（红色）,false
glowstone,1xtile.extrautils:color_lightgem@15,ExtraUtilities:color_lightgem,染色 萤石（黑色）,false
glowstoneBlack,1xtile.extrautils:color_lightgem@0,ExtraUtilities:color_lightgem,染色 萤石（白色）,false
glowstoneBlue,1xtile.extrautils:color_lightgem@4,ExtraUtilities:color_lightgem,染色 萤石（黄色）,false
glowstoneBrown,1xtile.extrautils:color_lightgem@3,ExtraUtilities:color_lightgem,染色 萤石（淡蓝色）,false
glowstoneCyan,1xtile.extrautils:color_lightgem@6,ExtraUtilities:color_lightgem,染色 萤石（粉色）,false
glowstoneGray,1xtile.extrautils:color_lightgem@8,ExtraUtilities:color_lightgem,染色 萤石（淡灰色）,false
glowstoneGreen,1xtile.extrautils:color_lightgem@2,ExtraUtilities:color_lightgem,染色 萤石（品红色）,false
glowstoneLightBlue,1xtile.extrautils:color_lightgem@12,ExtraUtilities:color_lightgem,染色 萤石（棕色）,false
glowstoneLightGray,1xtile.extrautils:color_lightgem@7,ExtraUtilities:color_lightgem,染色 萤石（灰色）,false
glowstoneLime,1xtile.extrautils:color_lightgem@10,ExtraUtilities:color_lightgem,染色 萤石（紫色）,false
glowstoneMagenta,1xtile.extrautils:color_lightgem@13,ExtraUtilities:color_lightgem,染色 萤石（绿色）,false
glowstoneOrange,1xtile.extrautils:color_lightgem@14,ExtraUtilities:color_lightgem,染色 萤石（红色）,false
glowstonePink,1xtile.extrautils:color_lightgem@9,ExtraUtilities:color_lightgem,染色 萤石（青色）,false
glowstonePurple,1xtile.extrautils:color_lightgem@5,ExtraUtilities:color_lightgem,染色 萤石（黄绿色）,false
glowstoneRed,1xtile.extrautils:color_lightgem@1,ExtraUtilities:color_lightgem,染色 萤石（橙色）,false
glowstoneWhite,1xtile.extrautils:color_lightgem@15,ExtraUtilities:color_lightgem,染色 萤石（黑色）,false
glowstoneYellow,1xtile.extrautils:color_lightgem@11,ExtraUtilities:color_lightgem,染色 萤石（蓝色）,false
grainBait,1xitem.grainbaitItem@0,harvestcraft:grainbaitItem,谷物诱饵,false
grass,1xtile.grass@0,minecraft:grass,草方块,false
gravel,1xtile.gravel@0,minecraft:gravel,沙砾,false
grubBee,1xitem.grubItem@0,harvestcraft:grubItem,蜜蜂幼虫,false
hambone,1xtile.tconstruct.meatblock@0,TConstruct:MeatBlock,火腿块,false
hardenedClay,1xtile.clayHardened@32767,minecraft:hardened_clay,(wildcard),true
hempcretesand,1xtile.chisel.hempcretesand@0,chisel:hempcretesand,粉状汉麻混凝土,false
holystone,1xtile.chisel.holystone@0,chisel:holystone,神圣石,false
ice,1xtile.ice@0,minecraft:ice,冰,false
imperioMaterial,1xitem.ArditeEssence@0,magicalcrops:ArditeEssence,阿迪特原质,false
imperioMaterial,1xitem.NickelEssence@0,magicalcrops:NickelEssence,镍原质,false
imperioMaterial,1xitem.SilverEssence@0,magicalcrops:SilverEssence,银原质,false
imperioMaterial,1xitem.YelloriteEssence@0,magicalcrops:YelloriteEssence,Yellorite原质,false
imperioMaterial,1xitem.AlumiteEssence@0,magicalcrops:AlumiteEssence,耐酸铝原质,false
imperioMaterial,1xitem.BlizzEssence@0,magicalcrops:BlizzEssence,暴雪原质,false
imperioMaterial,1xitem.ElectrumEssence@0,magicalcrops:ElectrumEssence,琥珀金原质,false
imperioMaterial,1xitem.FluixEssence@0,magicalcrops:FluixEssence,福鲁伊克斯原质,false
imperioMaterial,1xitem.InvarEssence@0,magicalcrops:InvarEssence,因瓦合金原质,false
imperioMaterial,1xitem.LumiumEssence@0,magicalcrops:LumiumEssence,流明锭原质,false
imperioMaterial,1xitem.SignalumEssence@0,magicalcrops:SignalumEssence,信素锭原质,false
imperioMaterial,1xitem.SteelEssence@0,magicalcrops:SteelEssence,钢原质,false
imperioMaterial,1xitem.ElectricalSteelEssence@0,magicalcrops:ElectricalSteelEssence,磁钢原质,false
imperioMaterial,1xitem.EnergeticAlloyEssence@0,magicalcrops:EnergeticAlloyEssence,充能合金原质,false
imperioMaterial,1xitem.ConductiveIronEssence@0,magicalcrops:ConductiveIronEssence,导电铁原质,false
imperioMaterial,1xitem.DarkSteelEssence@0,magicalcrops:DarkSteelEssence,玄钢原质,false
imperioMaterial,1xitem.SoulariumEssence@0,magicalcrops:SoulariumEssence,魂金原质,false
imperioMaterial,1xitem.IronEssence@0,magicalcrops:IronEssence,铁原质,false
imperioMaterial,1xitem.GoldEssence@0,magicalcrops:GoldEssence,金原质,false
imperioMaterial,1xitem.LapisEssence@0,magicalcrops:LapisEssence,青金石原质,false
imperioMaterial,1xitem.ExperienceEssence@0,magicalcrops:ExperienceEssence,经验原质,false
imperioMaterial,1xitem.QuartzEssence@0,magicalcrops:QuartzEssence,下届石英原质,false
imperioMaterial,1xitem.CreeperEssence@0,magicalcrops:CreeperEssence,苦力怕原质,false
imperioMaterial,1xitem.SkeletonEssence@0,magicalcrops:SkeletonEssence,骷髅原质,false
imperioMaterial,1xitem.GhastEssence@0,magicalcrops:GhastEssence,恶魂原质,false
imperioMaterial,1xitem.SpiderEssence@0,magicalcrops:SpiderEssence,蜘蛛原质,false
imperioMaterial,1xitem.SlimeEssence@0,magicalcrops:SlimeEssence,史莱姆原质,false
imperioMaterial,1xitem.EndermanEssence@0,magicalcrops:EndermanEssence,末影人原质,false
imperioMaterial,1xitem.BlazeEssence@0,magicalcrops:BlazeEssence,火焰原质,false
ingotAluminium,1xitem.tconstruct.Materials@11,TConstruct:materials,铝锭,false
ingotAluminium,1xexnihilo.aluminum_ingot@0,exnihilo:exnihilo.aluminum_ingot,铝锭,false
ingotAluminiumBrass,1xitem.tconstruct.Materials@14,TConstruct:materials,铝黄铜锭,false
ingotAluminum,1xitem.ImmersiveEngineering.metal@1,ImmersiveEngineering:metal,铝锭,false
ingotAluminum,1xitem.tconstruct.Materials@11,TConstruct:materials,铝锭,false
ingotAluminum,1xexnihilo.aluminum_ingot@0,exnihilo:exnihilo.aluminum_ingot,铝锭,false
ingotAluminumBrass,1xitem.tconstruct.Materials@14,TConstruct:materials,铝黄铜锭,false
ingotAlumite,1xitem.tconstruct.Materials@15,TConstruct:materials,耐酸铝锭,false
ingotArdite,1xitem.tconstruct.Materials@4,TConstruct:materials,阿迪特锭,false
ingotBlutonium,1xitem.ingot@3,BigReactors:BRIngot,蓝钚锭,false
ingotBrick,1xitem.brick@0,minecraft:brick,红砖,false
ingotBrickNether,1xitem.netherbrick@0,minecraft:netherbrick,地狱砖,false
ingotBronze,1xitem.thermalfoundation.material@73,ThermalFoundation:material,青铜锭,false
ingotBronze,1xitem.tconstruct.Materials@13,TConstruct:materials,青铜锭,false
ingotCobalt,1xitem.tconstruct.Materials@3,TConstruct:materials,钴锭,false
ingotConductiveIron,1xitem.itemAlloy@4,EnderIO:itemAlloy,导电铁锭,false
ingotConstantan,1xitem.ImmersiveEngineering.metal@5,ImmersiveEngineering:metal,康铜锭,false
ingotCopper,1xitem.thermalfoundation.material@64,ThermalFoundation:material,铜锭,false
ingotCopper,1xitem.ImmersiveEngineering.metal@0,ImmersiveEngineering:metal,铜锭,false
ingotCopper,1xitem.tconstruct.Materials@9,TConstruct:materials,铜锭,false
ingotCopper,1xitem.projectred.core.part@52,ProjRed|Core:projectred.core.part,铜锭,false
ingotCopper,1xexnihilo.copper_ingot@0,exnihilo:exnihilo.copper_ingot,铜锭,false
ingotCosmicNeutronium,1xitem.avaritia_resource@4,Avaritia:Resource,宇宙中子态素锭,false
ingotCrudeSteel,1xitem.itemAlloyEndergy@0,EnderIO:itemAlloyEndergy,复合黏土,false
ingotCrystalMatrix,1xitem.avaritia_resource@1,Avaritia:Resource,水晶矩阵锭,false
ingotCrystallineAlloy,1xitem.itemAlloyEndergy@1,EnderIO:itemAlloyEndergy,晶化合金,false
ingotCrystallinePinkSlime,1xitem.itemAlloyEndergy@4,EnderIO:itemAlloyEndergy,晶化粉红史莱姆,false
ingotCupronickel,1xitem.ImmersiveEngineering.metal@5,ImmersiveEngineering:metal,康铜锭,false
ingotCyanite,1xitem.ingot@1,BigReactors:BRIngot,蓝晶锭,false
ingotDarkSteel,1xitem.itemAlloy@6,EnderIO:itemAlloy,玄钢锭,false
ingotDraconium,1xitem.draconicevolution:draconiumIngot@0,DraconicEvolution:draconiumIngot,龙锭,false
ingotDraconiumAwakened,1xitem.draconicevolution:draconicIngot@0,DraconicEvolution:draconicIngot,觉醒龙锭,false
ingotDrulloy,1xitem.metal.item.ingotDrulloy@0,ExtraTiC:drulloyIngot,朱氏合金锭,false
ingotElectricalSteel,1xitem.itemAlloy@0,EnderIO:itemAlloy,磁钢锭,false
ingotElectrotineAlloy,1xitem.projectred.core.part@55,ProjRed|Core:projectred.core.part,蓝石合金锭,false
ingotElectrum,1xitem.thermalfoundation.material@71,ThermalFoundation:material,琥珀金锭,false
ingotElectrum,1xitem.ImmersiveEngineering.metal@6,ImmersiveEngineering:metal,琥珀金锭,false
ingotElectrumFlux,1xitem.redstonearsenal.material@32,RedstoneArsenal:material,红石琥珀金锭,false
ingotElvenElementium,1xitem.manaResource@7,Botania:manaResource,源质钢锭,false
ingotEndSteel,1xitem.itemAlloy@8,EnderIO:itemAlloy,末影钢锭,false
ingotEnderium,1xitem.thermalfoundation.material@76,ThermalFoundation:material,末影锭,false
ingotEnderiumBase,1xitem.itemPowderIngot@6,EnderIO:itemPowderIngot,末影锭粗胚,false
ingotEnergeticAlloy,1xitem.itemAlloy@1,EnderIO:itemAlloy,充能合金锭,false
ingotEnergeticSilver,1xitem.itemAlloyEndergy@5,EnderIO:itemAlloyEndergy,充能银,false
ingotFairy,1xitem.metal.item.ingotFunStuff@0,ExtraTiC:funStuffIngot,精灵锭,false
ingotGold,1xitem.ingotGold@0,minecraft:gold_ingot,金锭,false
ingotGraphite,1xitem.ingot@2,BigReactors:BRIngot,石墨棒,false
ingotHOPGraphite,1xitem.ImmersiveEngineering.metal@20,ImmersiveEngineering:metal,HOP石墨锭,false
ingotInfinity,1xitem.avaritia_resource@6,Avaritia:Resource,无尽之锭,false
ingotInvar,1xitem.thermalfoundation.material@72,ThermalFoundation:material,因瓦合金锭,false
ingotIron,1xitem.ingotIron@0,minecraft:iron_ingot,铁锭,false
ingotLead,1xitem.thermalfoundation.material@67,ThermalFoundation:material,铅锭,false
ingotLead,1xitem.ImmersiveEngineering.metal@2,ImmersiveEngineering:metal,铅锭,false
ingotLead,1xexnihilo.lead_ingot@0,exnihilo:exnihilo.lead_ingot,铅锭,false
ingotLudicrite,1xitem.ingot@8,BigReactors:BRIngot,纯镥锭,false
ingotLumium,1xitem.thermalfoundation.material@75,ThermalFoundation:material,流明锭,false
ingotManasteel,1xitem.manaResource@0,Botania:manaResource,魔力钢锭,false
ingotManyullyn,1xitem.tconstruct.Materials@5,TConstruct:materials,玛玉灵锭,false
ingotMeat,1xitem.mfr.meat.ingot.cooked@0,MineFactoryReloaded:meat.ingot.cooked,烤肉锭,false
ingotMeatRaw,1xitem.mfr.meat.ingot.raw@0,MineFactoryReloaded:meat.ingot.raw,生肉锭,false
ingotMelodicAlloy,1xitem.itemAlloyEndergy@2,EnderIO:itemAlloyEndergy,旋律合金,false
ingotMithril,1xitem.thermalfoundation.material@70,ThermalFoundation:material,蕴魔秘银锭,false
ingotNickel,1xitem.thermalfoundation.material@68,ThermalFoundation:material,镍锭,false
ingotNickel,1xitem.ImmersiveEngineering.metal@4,ImmersiveEngineering:metal,镍锭,false
ingotNickel,1xexnihilo.nickel_ingot@0,exnihilo:exnihilo.nickel_ingot,镍锭,false
ingotObsidian,1xitem.tconstruct.Materials@18,TConstruct:materials,黑曜石锭,false
ingotPigIron,1xitem.tconstruct.Materials@34,TConstruct:materials,生铁锭,false
ingotPlatinum,1xitem.thermalfoundation.material@69,ThermalFoundation:material,铂锭,false
ingotPlatinum,1xexnihilo.platinum_ingot@0,exnihilo:exnihilo.platinum_ingot,铂锭,false
ingotPlutonium,1xitem.ingot@3,BigReactors:BRIngot,蓝钚锭,false
ingotPokefennium,1xitem.metal.item.ingotFunStuff@1,ExtraTiC:funStuffIngot,铁血锭,false
ingotPulsatingIron,1xitem.itemAlloy@5,EnderIO:itemAlloy,脉冲铁锭,false
ingotRedAlloy,1xitem.projectred.core.part@10,ProjRed|Core:projectred.core.part,红石合金锭,false
ingotRed_aurum,1xitem.metal.item.ingotFunStuff@2,ExtraTiC:funStuffIngot,赤金锭,false
ingotRedstoneAlloy,1xitem.itemAlloy@3,EnderIO:itemAlloy,红石合金锭,false
ingotSignalum,1xitem.thermalfoundation.material@74,ThermalFoundation:material,信素锭,false
ingotSilver,1xitem.thermalfoundation.material@66,ThermalFoundation:material,银锭,false
ingotSilver,1xitem.ImmersiveEngineering.metal@3,ImmersiveEngineering:metal,银锭,false
ingotSilver,1xitem.projectred.core.part@54,ProjRed|Core:projectred.core.part,银锭,false
ingotSilver,1xexnihilo.silver_ingot@0,exnihilo:exnihilo.silver_ingot,银锭,false
ingotSoularium,1xitem.itemAlloy@7,EnderIO:itemAlloy,魂金锭,false
ingotSteel,1xitem.ImmersiveEngineering.metal@7,ImmersiveEngineering:metal,钢锭,false
ingotSteel,1xitem.tconstruct.Materials@16,TConstruct:materials,钢锭,false
ingotStellarAlloy,1xitem.itemAlloyEndergy@3,EnderIO:itemAlloyEndergy,恒星合金,false
ingotTerrasteel,1xitem.manaResource@4,Botania:manaResource,泰拉钢锭,false
ingotTin,1xitem.thermalfoundation.material@65,ThermalFoundation:material,锡锭,false
ingotTin,1xitem.tconstruct.Materials@10,TConstruct:materials,锡锭,false
ingotTin,1xitem.projectred.core.part@53,ProjRed|Core:projectred.core.part,锡锭,false
ingotTin,1xexnihilo.tin_ingot@0,exnihilo:exnihilo.tin_ingot,锡锭,false
ingotUnstable,1xitem.extrautils:unstableingot@0,ExtraUtilities:unstableingot,不稳定金属锭,false
ingotUnstable,1xitem.extrautils:unstableingot@2,ExtraUtilities:unstableingot,"莫比乌斯""稳定/不稳定""锭",false
ingotUranium,1xitem.ingot@0,BigReactors:BRIngot,黄铀锭,false
ingotVibrantAlloy,1xitem.itemAlloy@2,EnderIO:itemAlloy,脉冲合金锭,false
ingotVividAlloy,1xitem.itemAlloyEndergy@6,EnderIO:itemAlloyEndergy,生动合金,false
ingotYellorium,1xitem.ingot@0,BigReactors:BRIngot,黄铀锭,false
ironRod,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,铁手柄,false
itemAttractorCrystal,1xitem.itemMaterial@9,EnderIO:itemMaterial,诱引晶体,false
itemBasicGear,1xitem.itemMachinePart@1,EnderIO:itemMachinePart,基础齿轮,false
itemBinderComposite,1xitem.itemMaterial@2,EnderIO:itemMaterial,黏合胚料,false
itemBlazePowder,1xitem.blazePowder@0,minecraft:blaze_powder,烈焰粉,false
itemBlazeRod,1xitem.blazeRod@0,minecraft:blaze_rod,烈焰棒,false
itemCharcoal,1xitem.coal@1,minecraft:coal,木炭,false
itemCharcoalSugar,1xitem.mfr.sugarcharcoal@0,MineFactoryReloaded:sugarcharcoal,竹炭,false
itemClay,1xitem.clay@0,minecraft:clay_ball,粘土,false
itemCoal,1xitem.coal@0,minecraft:coal,煤炭,false
itemConduitBinder,1xitem.itemMaterial@1,EnderIO:itemMaterial,导管黏合剂,false
itemDarkGrindingBall,1xitem.itemMaterial@7,EnderIO:itemMaterial,玄钢磨球,false
itemDarkSteelRod,1xitem.itemMaterial@12,EnderIO:itemMaterial,玄钢杆,false
itemEndSteelMachineChassi,1xitem.itemMachinePart@3,EnderIO:itemMachinePart,末影钢机器框架,false
itemEndSteelNugget,1xitem.itemMaterial@11,EnderIO:itemMaterial,末影钢粒,false
itemEnderCrystal,1xitem.itemMaterial@8,EnderIO:itemMaterial,末影晶体,false
itemEnderCrystalPowder,1xitem.itemMaterial@16,EnderIO:itemMaterial,末影晶体粉,false
itemFlint,1xitem.flint@0,minecraft:flint,燧石,false
itemGhastTear,1xitem.ghastTear@0,minecraft:ghast_tear,恶魂之泪,false
itemIlluminatedPanel,1xitem.appliedenergistics2.ItemPart@180,appliedenergistics2:item.ItemMultiPart,照明面板,false
itemIlluminatedPanel,1xitem.appliedenergistics2.ItemPart@160,appliedenergistics2:item.ItemMultiPart,亮色照明面板,false
itemIlluminatedPanel,1xitem.appliedenergistics2.ItemPart@200,appliedenergistics2:item.ItemMultiPart,暗色照明面板,false
itemLeather,1xitem.leather@0,minecraft:leather,皮革,false
itemMachineChassi,1xitem.itemMachinePart@0,EnderIO:itemMachinePart,机器框架,false
itemNetherStar,1xitem.netherStar@0,minecraft:nether_star,下界之星,false
itemPhasedIronNugget,1xitem.itemMaterial@3,EnderIO:itemMaterial,脉冲铁粒,false
itemPlastic,1xitem.mfr.plastic.sheet@0,MineFactoryReloaded:plastic.sheet,塑料片,false
itemPlastic,1xitem.mfr.plastic.raw@0,MineFactoryReloaded:plastic.raw,生塑料,false
itemPrecientCrystal,1xitem.itemMaterial@13,EnderIO:itemMaterial,预知晶体,false
itemPrecientPowder,1xitem.itemMaterial@17,EnderIO:itemMaterial,预知晶体粉,false
itemPulsatingCrystal,1xitem.itemMaterial@5,EnderIO:itemMaterial,脉冲晶体,false
itemPulsatingPowder,1xitem.itemMaterial@14,EnderIO:itemMaterial,脉冲晶体粉,false
itemRawRubber,1xitem.mfr.rubber.raw@0,MineFactoryReloaded:rubber.raw,生橡胶,false
itemRawRubber,1xitem.tconstruct.Materials@36,TConstruct:materials,凝胶球,false
itemRubber,1xitem.mfr.rubber.bar@0,MineFactoryReloaded:rubber.bar,橡胶杆,false
itemSalt,1xitem.saltItem@0,harvestcraft:saltItem,盐,false
itemSilicon,1xitem.itemMaterial@0,EnderIO:itemMaterial,硅,false
itemSkull,1xitem.skull@32767,minecraft:skull,(wildcard),true
itemSkull,1xtile.blockEndermanSkull@0,EnderIO:blockEndermanSkull,末影人头,false
itemSlag,1xitem.ImmersiveEngineering.material@13,ImmersiveEngineering:material,矿渣,false
itemSoulMachineChassi,1xitem.itemMachinePart@2,EnderIO:itemMachinePart,灵魂机器框架,false
itemVibrantCrystal,1xitem.itemMaterial@6,EnderIO:itemMaterial,充能晶体,false
itemVibrantNugget,1xitem.itemMaterial@4,EnderIO:itemMaterial,脉冲合金粒,false
itemVibrantPowder,1xitem.itemMaterial@15,EnderIO:itemMaterial,充能晶体粉,false
itemWeatherCrystal,1xitem.itemMaterial@10,EnderIO:itemMaterial,天气晶体,false
lavastone,1xtile.chisel.lavastone@0,chisel:lavastone,熔岩石,false
leavesRubber,1xtile.mfr.rubberwood.leaves@0,MineFactoryReloaded:rubberwood.leaves,橡胶树叶,false
lexicaBotania,1xitem.lexicon@0,Botania:lexicon,植物魔法辞典,false
limestone,1xtile.chisel.limestone@0,chisel:limestone,石灰岩,false
listAllbeefcooked,1xitem.beefCooked@0,minecraft:cooked_beef,牛排,false
listAllbeefcooked,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,老豆腐,false
listAllbeefraw,1xitem.beefRaw@0,minecraft:beef,生牛肉,false
listAllbeefraw,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,老豆腐,false
listAllberry,1xitem.cranberryItem@0,harvestcraft:cranberryItem,蔓越莓,false
listAllberry,1xitem.blackberryItem@0,harvestcraft:blackberryItem,黑莓,false
listAllberry,1xitem.blueberryItem@0,harvestcraft:blueberryItem,蓝莓,false
listAllberry,1xitem.raspberryItem@0,harvestcraft:raspberryItem,树莓,false
listAllberry,1xitem.strawberryItem@0,harvestcraft:strawberryItem,草莓,false
listAllberry,1xitem.gooseberryItem@0,harvestcraft:gooseberryItem,醋栗,false
listAllboiledwater,1xitem.boiledwaterItem@0,harvestcraft:boiledwaterItem,开水,false
listAllchickencooked,1xitem.chickenCooked@0,minecraft:cooked_chicken,熟鸡肉,false
listAllchickencooked,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,老豆腐,false
listAllchickenraw,1xitem.chickenRaw@0,minecraft:chicken,生鸡肉,false
listAllchickenraw,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,老豆腐,false
listAllcitrus,1xitem.lemonItem@0,harvestcraft:lemonItem,柠檬,false
listAllcitrus,1xitem.limeItem@0,harvestcraft:limeItem,酸橙,false
listAllcitrus,1xitem.orangeItem@0,harvestcraft:orangeItem,橙子,false
listAllcitrus,1xitem.grapefruitItem@0,harvestcraft:grapefruitItem,西柚,false
listAllegg,1xitem.egg@0,minecraft:egg,鸡蛋,false
listAllegg,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,老豆腐,false
listAllfishcooked,1xitem.fish@0,minecraft:cooked_fished,熟鱼,false
listAllfishcooked,1xitem.fish@1,minecraft:cooked_fished,熟鲑鱼,false
listAllfishcooked,1xitem.calamaricookedItem@0,harvestcraft:calamaricookedItem,熟鱿鱼,false
listAllfishcooked,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,老豆腐,false
listAllfishraw,1xitem.fish@0,minecraft:fish,生鱼,false
listAllfishraw,1xitem.fish@1,minecraft:fish,生鲑鱼,false
listAllfishraw,1xitem.fish@2,minecraft:fish,小丑鱼,false
listAllfishraw,1xitem.fish@3,minecraft:fish,河豚,false
listAllfishraw,1xitem.calamarirawItem@0,harvestcraft:calamarirawItem,生鱿鱼,false
listAllfishraw,1xitem.firmtofuItem@0,harvestcraft:firmtofuItem,老豆腐,false
listAllfishraw,1xitem.anchovyrawItem@0,harvestcraft:anchovyrawItem,生鳀鱼,false
listAllfishraw,1xitem.bassrawItem@0,harvestcraft:bassrawItem,生鲈鱼,false
listAllfishraw,1xitem.carprawItem@0,harvestcraft:carprawItem,生鲤鱼,false
listAllfishraw,1xitem.catfishrawItem@0,harvestcraft:catfishrawItem,生鲶鱼,false
listAllfishraw,1xitem.charrrawItem@0,harvestcraft:charrrawItem,生嘉鱼,false
listAllfishraw,1xitem.crayfishrawItem@0,harvestcraft:crayfishrawItem,生龙虾,false
listAllfishraw,1xitem.eelrawItem@0,harvestcraft:eelrawItem,生鳗鱼,false
listAllfishraw,1xitem.grouperrawItem@0,harvestcraft:grouperrawItem,生石斑鱼,false
listAllfishraw,1xitem.herringrawItem@0,harvestcraft:herringrawItem,生青鱼,false
listAllfishraw,1xitem.mudfishrawItem@0,harvestcraft:mudfishrawItem,生泥鱼,false
listAllfishraw,1xitem.octopusrawItem@0,harvestcraft:octopusrawItem,生章鱼,false
listAllfishraw,1xitem.perchrawItem@0,harvestcraft:perchrawItem,生鲈鱼,false
listAllfishraw,1xitem.scalloprawItem@0,harvestcraft:scalloprawItem,生扇贝,false
listAllfishraw,1xitem.shrimprawItem@0,harvestcraft:shrimprawItem,生虾,false
